id,2020,2021,2022,2023,2024
74265,C,C,C,C,-
74267,C,C,C,C,C
74301,C,C,C,C,C
74312,C,C,C,C,C
74313,C,C,C,C,C
76016,C,C,C,C,C
76043,C,C,C,C,C
76067,C,C,C,C,C
76087,C,C,C,C,C
76092,C,C,C,C,C
76237,C,C,C,C,C
76254,C,C,C,C,C
76319,C,C,C,C,C
76329,C,C,C,C,C
76333,C,C,C,C,C
76343,C,C,C,C,C
76360,C,C,C,C,C
76374,C,C,C,C,C
76380,C,C,C,C,C
76389,C,C,C,C,C
76406,C,C,C,C,C
76411,C,C,C,C,C
76416,C,C,C,C,C
76425,C,C,C,C,C
76475,C,C,C,C,C
76477,C,C,C,C,C
76492,C,C,C,C,C
76555,C,C,C,C,C
76617,C,C,C,C,C
76688,C,C,C,C,C
76749,C,C,C,C,C
76751,C,C,C,C,C
77019,-,C,-,C,-
77020,C,C,C,C,C
87186,N,N,C,C,C
87200,C,C,C,C,N
88038,C,C,C,C,C
88124,C,C,C,C,C
88245,C,-,-,-,C
88261,C,C,C,C,C
88267,C,C,C,C,C
88278,-,-,C,-,-
88294,C,C,C,C,C
88309,C,C,C,C,C
88322,C,C,C,C,C
88377,C,-,-,C,-
88401,-,C,-,-,C
88464,-,C,-,C,C
88524,-,C,C,C,-
89004,C,-,C,-,C
89036,C,C,C,C,C
89046,C,C,C,C,C
89055,C,C,C,C,C
89086,C,C,C,C,C
89094,C,C,C,C,C
89158,-,C,-,C,-
89204,C,C,C,C,C
89242,C,C,C,C,C
89246,C,C,C,C,C
89259,C,C,C,-,C
89284,C,C,C,C,C
89365,C,C,C,C,C
89385,C,C,C,C,C
89397,C,C,C,C,C
89417,C,C,C,C,C
89453,C,C,C,C,C
91016,C,C,C,C,C
91041,C,C,C,C,C
91099,C,C,C,C,C
91132,C,C,C,C,C
91273,C,C,C,C,C
91294,-,C,C,C,C
91315,C,C,C,C,C
91613,-,C,-,C,C
92026,C,C,C,C,C
94041,C,C,C,-,-
94046,C,C,C,C,C
94076,C,C,C,C,C
95252,C,C,C,C,C
97202,C,C,C,C,C
77066,C,C,C,C,C
77069,C,C,C,C,C
77274,-,C,C,C,C
77278,C,C,C,C,C
77292,C,C,C,C,C
77306,C,C,C,C,C
77344,C,C,C,C,C
77466,C,C,C,C,C
77483,C,C,C,C,C
77498,C,C,C,C,C
78009,C,C,C,C,C
78123,C,C,C,C,C
78163,C,C,C,C,C
78194,-,-,-,-,-
78335,C,C,C,C,C
78383,C,C,C,C,C
78384,C,C,C,C,C
78403,C,C,C,C,C
78550,C,C,C,C,C
79001,C,N,C,C,C
79062,C,C,C,C,C
79116,C,C,C,C,C
79157,C,C,C,C,C
79313,C,C,C,C,C
79348,C,C,C,C,C
80017,-,-,-,-,C
80080,C,C,C,C,C
80147,C,C,C,C,C
80149,C,C,C,C,C
80224,-,-,-,-,-
80229,C,C,C,C,C
80249,C,C,C,C,C
80310,C,C,C,C,C
80333,C,C,C,C,C
80344,C,C,C,C,C
80362,C,C,C,C,C
80373,C,C,C,C,C
80380,C,C,C,C,C
80420,C,-,C,-,C
80431,-,-,C,-,C
80449,C,C,C,C,C
80487,C,C,C,C,C
80513,C,C,C,C,C
80516,C,C,C,C,C
80541,C,C,C,C,C
80549,C,C,C,C,C
80583,-,C,-,C,-
80591,C,C,C,C,C
80639,C,C,C,C,C
80675,C,C,C,C,C
80800,C,C,C,C,C
81013,C,C,C,C,C
81016,-,C,C,C,C
81049,C,C,C,C,C
81082,C,C,C,C,C
81094,C,C,C,C,C
81126,C,C,C,C,C
81129,C,C,C,C,C
81146,C,C,C,C,C
81166,C,C,C,C,C
81170,N,C,C,C,C
63023,C,C,C,C,C
63039,C,N,C,C,C
89257,C,C,C,C,C
89374,C,C,C,C,C
89394,C,C,C,C,C
89425,C,C,C,C,C
89439,C,C,C,C,C
89451,C,C,C,C,C
90033,C,C,C,C,C
90047,C,C,C,C,C
90062,C,C,C,C,C
91047,C,C,C,C,C
91175,C,C,C,C,C
91200,C,C,C,C,C
91274,C,C,C,C,C
91318,C,C,C,C,-
91511,C,C,C,C,C
91549,C,C,C,C,C
93053,C,C,C,-,-
94047,C,C,C,C,C
94053,C,C,C,C,C
94079,C,C,C,C,C
95054,C,C,C,C,C
95212,-,C,C,C,C
95341,C,C,C,C,C
95426,C,C,C,C,C
95462,C,C,C,C,C
95523,C,C,C,C,C
95582,C,C,C,C,C
95594,C,C,C,C,C
95633,C,C,C,C,C
97201,C,C,C,C,C
97214,C,C,C,C,C
97301,-,C,-,C,-
97422,C,C,C,C,C
97801,undefined,undefined,undefined,undefined,undefined
72275,C,C,C,C,C
72290,C,C,C,C,C
72296,C,C,C,C,C
72313,-,C,C,N,C
72331,C,C,C,C,C
72364,N,C,C,C,C
73013,C,C,C,C,C
73031,C,C,C,C,C
73078,-,C,-,C,-
73113,-,C,C,-,-
73153,C,C,C,C,C
73189,C,C,C,C,C
73196,C,C,C,C,C
73241,C,C,C,C,C
73294,C,C,C,C,-
73309,C,C,C,C,C
74009,C,C,C,C,C
74027,-,C,C,C,-
74042,C,C,C,C,C
74057,-,C,C,C,C
74060,C,-,-,-,-
74097,C,C,C,C,C
74151,-,-,-,C,C
74167,C,C,C,C,C
74215,C,C,C,C,C
74285,C,C,C,C,C
74288,C,C,C,C,C
74305,C,C,C,C,C
76014,C,C,C,C,C
76015,C,C,C,C,C
76042,C,C,C,C,C
76046,C,C,C,C,C
76048,C,C,C,C,C
76058,C,C,C,C,C
76090,C,C,C,C,C
76096,C,C,C,C,C
76100,C,C,C,C,C
76104,C,C,C,C,C
76161,C,C,C,C,C
76296,C,C,C,C,C
76324,C,C,C,C,C
76328,C,C,C,C,C
76363,C,C,C,C,C
76366,C,C,C,C,C
76407,C,C,C,C,C
76420,C,C,C,C,C
76427,C,C,C,C,C
76434,C,C,C,C,N
76447,C,C,C,C,C
76465,C,C,C,C,C
76474,C,C,C,C,C
76576,C,C,C,C,C
76584,C,C,C,C,C
76614,C,C,C,C,C
76621,C,C,C,C,C
76656,C,C,C,C,C
76676,C,C,C,C,C
76727,C,C,C,C,C
76755,C,C,C,C,C
77013,C,C,C,C,C
77023,-,C,C,C,C
77067,C,C,C,C,C
77108,C,C,C,C,C
77135,C,C,C,C,C
77164,-,-,-,-,-
77195,C,C,C,C,C
77207,C,C,C,C,C
77240,C,C,C,C,C
77293,C,C,C,C,C
77295,C,C,C,C,C
77297,C,C,C,C,C
77301,-,C,-,-,C
77315,C,C,C,C,C
77461,C,C,C,C,C
77470,C,C,C,C,C
77481,C,C,C,C,C
77490,C,C,C,C,C
77511,C,C,C,C,C
78005,C,C,C,C,C
78072,C,C,C,C,C
78087,C,C,C,C,C
78152,C,C,C,C,C
78281,C,C,C,C,C
78290,C,C,C,C,C
78354,C,C,C,C,C
78391,C,C,C,C,C
78407,C,C,C,C,C
79016,C,C,C,C,C
79030,C,C,C,C,C
79064,C,C,C,C,N
79085,C,C,C,C,C
79096,C,C,C,C,C
79184,C,C,C,C,C
79285,C,N,C,C,C
79286,C,N,C,C,C
80025,C,C,C,C,C
80090,C,C,C,C,C
80117,-,-,-,-,-
80173,C,C,C,C,C
80248,C,C,C,C,C
80252,-,-,-,-,-
80265,C,C,C,C,C
80326,C,C,C,C,C
80339,C,C,C,C,C
80402,C,C,C,C,C
80405,C,C,C,C,C
80406,C,C,C,C,-
80411,C,C,C,C,C
80415,C,C,C,C,C
80422,C,C,C,C,C
80426,C,C,C,C,C
80460,C,-,C,C,C
80569,C,C,C,C,C
80572,-,-,-,-,-
80577,C,-,C,-,C
80613,C,C,C,C,C
80649,C,C,C,C,C
80755,C,C,C,C,C
80805,-,C,-,C,-
80830,C,C,C,C,-
81024,C,C,C,C,C
81028,C,C,-,C,C
81045,C,C,C,C,C
81066,C,C,C,C,C
81081,C,C,C,C,C
81135,C,C,C,C,-
81167,C,C,C,C,C
81169,N,C,C,C,C
81218,N,C,C,C,C
81229,C,C,C,C,C
81242,C,C,C,C,C
22330,C,C,C,C,C
23017,C,C,C,N,N
23034,C,N,C,C,C
23047,C,C,C,C,C
23082,C,-,-,-,C
23097,C,C,N,C,C
23102,C,C,C,C,C
23103,C,C,C,-,C
23118,C,-,-,-,C
23150,C,C,-,-,-
23154,C,C,C,C,C
23184,C,C,C,C,C
23196,C,C,C,N,C
23218,C,C,C,N,N
24010,C,C,C,C,C
24061,C,C,C,C,C
24062,C,C,C,C,C
24096,C,C,C,C,C
24100,C,C,C,C,C
24121,C,N,C,C,C
24190,C,C,C,C,C
24246,C,C,C,C,C
24252,N,C,C,C,C
24253,C,C,C,-,C
24261,C,C,C,-,-
24308,C,C,C,C,C
24352,C,C,C,C,C
24409,C,C,C,C,C
24443,N,C,C,C,C
24464,C,C,C,C,C
24472,C,C,C,C,C
24501,C,C,C,C,C
24519,C,C,C,C,C
25022,C,C,C,C,C
25052,C,C,C,C,C
25105,C,C,C,C,C
25222,C,C,C,C,C
25227,C,C,C,C,C
25347,C,C,C,C,-
25355,C,C,C,C,C
25378,C,C,C,C,C
25392,C,C,C,C,C
25454,C,C,C,C,C
25460,-,C,C,C,C
25470,-,C,-,-,-
25528,C,C,C,C,C
25533,C,C,C,C,-
26025,-,C,C,C,-
26028,C,C,C,C,C
26033,C,C,C,C,C
26046,C,-,-,C,-
26062,C,-,-,C,-
26079,C,C,C,C,C
26082,C,C,C,C,C
26083,C,C,C,C,C
26130,C,C,-,-,-
26144,C,C,C,C,C
26146,C,C,C,C,C
26205,-,C,C,C,-
26216,C,C,C,C,C
26238,C,-,C,-,C
26278,C,C,C,C,C
26342,C,C,C,C,C
26346,C,C,C,C,C
26357,C,C,C,C,C
26359,C,C,C,C,C
27016,C,C,C,C,C
27021,C,C,C,C,C
27037,C,C,C,C,C
27042,C,C,C,C,C
27044,-,-,-,-,-
27096,C,C,C,C,C
27107,C,C,C,C,C
27127,C,C,C,C,C
27151,C,C,C,C,C
27218,-,-,-,-,-
27219,C,C,C,C,C
27229,C,C,C,C,C
27240,-,-,-,-,-
27247,C,C,C,C,C
27282,C,C,C,C,C
27295,C,C,C,C,C
27320,C,C,C,C,C
27339,C,C,C,C,C
27382,C,C,C,C,C
27389,-,-,-,-,-
27505,C,C,C,C,C
27550,C,C,C,C,C
27643,C,C,C,C,C
27695,C,C,C,C,C
28012,C,C,C,C,C
28095,C,C,C,C,C
28100,C,C,C,C,C
28105,C,C,C,C,C
28110,C,C,C,C,C
28118,C,C,C,C,C
01016,C,C,C,C,C
01058,C,C,C,C,C
01090,C,C,C,C,C
01099,C,C,C,C,C
01150,C,C,C,C,N
01158,C,C,C,C,C
01188,C,C,C,C,C
01250,C,C,C,C,C
01277,C,C,C,C,C
01317,C,C,C,C,N
01319,C,C,C,C,C
01422,C,C,C,C,C
01456,C,C,C,C,C
02035,C,C,C,C,C
02041,C,C,C,C,C
02049,C,C,C,C,C
02055,C,C,C,C,C
02076,C,C,C,C,C
02081,C,C,C,C,C
02085,C,C,C,C,C
02153,C,C,C,C,C
02160,C,C,C,C,C
02185,C,C,C,C,C
02214,C,C,-,C,C
02224,C,-,-,-,C
02256,C,C,C,C,C
02270,C,C,C,C,C
02494,C,C,C,C,C
02502,C,C,C,C,C
02504,C,C,C,C,C
02505,C,C,C,C,C
02513,C,C,C,C,C
02523,-,C,C,C,C
02589,C,C,C,C,C
02594,C,C,C,C,C
02626,-,-,C,-,-
02708,C,C,C,C,C
02742,C,C,C,C,C
02795,C,C,C,C,C
02799,C,C,C,C,C
02804,C,C,C,C,C
03033,C,C,C,C,C
03040,C,C,C,N,C
03082,C,C,C,C,C
03114,C,C,C,N,C
03239,C,C,C,C,C
03246,C,C,C,C,C
03253,C,C,C,C,C
03277,C,C,C,C,C
03278,C,C,C,C,C
03289,C,C,C,C,C
03307,C,C,C,N,C
03308,C,C,C,C,C
17031,C,C,C,C,C
17050,C,C,C,C,C
17068,C,C,C,C,C
17095,C,C,N,N,C
17130,N,N,C,C,C
17140,C,C,C,N,C
17157,C,C,C,C,C
17178,C,C,C,C,C
17223,C,C,C,C,C
17235,C,C,C,C,C
17241,C,C,N,N,C
17258,C,N,C,C,C
17264,C,C,C,C,C
17290,C,C,C,C,C
17302,C,C,C,C,C
17311,C,C,C,C,C
17316,C,N,C,C,N
17322,C,C,C,C,C
17325,C,C,C,C,C
17350,C,C,N,N,C
17355,C,C,C,C,C
17405,C,C,C,C,N
17408,C,C,C,C,C
17463,C,C,C,C,C
17471,C,C,C,C,C
18011,C,C,C,C,C
18035,C,C,C,C,C
18044,C,C,C,C,C
18055,C,C,C,C,C
18058,C,C,C,C,C
18098,C,C,C,C,C
18099,C,C,C,C,C
18109,C,C,C,C,C
18129,C,C,C,N,C
18147,C,C,C,C,C
18219,C,C,C,C,C
18241,C,C,C,C,C
18258,C,C,C,C,C
18264,C,C,C,C,C
18276,C,C,C,C,C
18277,C,C,C,C,C
18280,C,C,C,C,C
19002,-,-,-,C,C
19052,-,C,C,-,-
19106,-,-,C,C,C
19126,C,C,C,C,C
19142,N,N,C,N,N
19147,C,C,C,N,C
19173,C,C,C,C,C
19175,N,C,C,C,N
19195,C,C,N,C,C
19213,C,C,C,C,C
71248,C,N,N,C,N
71255,C,C,C,C,C
71323,C,C,C,C,C
71332,C,N,N,C,N
71360,C,C,C,C,C
71361,C,C,C,C,C
71367,C,N,N,C,N
71379,C,C,N,C,C
71479,C,C,C,C,C
71482,C,C,C,C,C
71523,C,C,C,C,C
71543,C,C,C,C,C
71576,C,C,C,C,C
71590,C,C,C,C,C
72041,C,C,C,C,C
72045,C,C,C,C,C
72080,C,C,C,C,C
72106,C,C,C,C,C
72111,C,C,C,C,C
72112,C,C,C,C,C
52550,C,C,C,C,C
53083,C,C,C,C,C
53141,C,C,C,C,C
55009,C,C,C,C,-
55024,C,C,C,C,C
55065,C,-,-,-,C
55072,C,C,C,C,C
55103,-,C,C,-,-
55116,-,-,C,-,C
55121,C,C,-,C,C
55133,C,C,C,C,C
55172,-,-,-,-,C
55202,C,C,C,C,C
55248,C,C,C,C,C
55252,-,C,-,-,C
55260,C,C,C,C,C
55281,C,C,C,C,C
55389,C,C,C,C,C
55509,C,-,-,-,C
55530,-,C,C,-,-
55534,C,C,C,C,C
56018,C,C,C,C,C
56107,C,C,C,C,C
56152,C,C,C,C,C
56156,C,C,C,C,C
56207,C,C,C,C,C
56237,C,C,C,C,C
56264,C,C,C,C,C
57041,C,C,C,C,C
57079,C,C,C,C,C
57081,C,C,C,C,C
57114,C,C,C,C,C
57130,C,C,C,C,C
57131,C,C,C,C,C
57132,C,C,C,C,C
57152,C,C,C,C,C
57156,C,C,C,C,C
57165,C,C,C,C,C
57175,C,C,C,C,C
57186,C,C,C,C,C
57192,C,C,C,C,C
57307,C,C,C,C,C
57331,C,C,C,C,C
57336,C,C,C,C,C
57382,C,C,C,C,C
57384,C,C,C,C,C
57392,C,C,C,C,C
57395,C,C,C,C,C
57428,C,C,C,C,C
57457,C,C,C,C,C
57492,C,C,C,C,C
57513,C,C,C,C,C
57528,-,C,-,C,-
57533,C,C,C,C,C
57569,C,C,C,C,C
57596,C,C,C,C,C
57610,C,C,C,C,C
57624,C,C,C,C,C
57664,C,C,C,C,C
57705,C,C,C,C,C
58069,C,C,C,C,C
58086,C,C,C,C,C
58129,C,C,C,-,C
58144,C,C,C,C,C
58159,C,C,C,C,C
58190,C,C,C,C,C
58200,C,C,C,C,C
58207,C,C,C,C,C
58209,C,C,C,C,C
58211,C,C,C,C,C
58270,C,C,C,C,C
58290,C,C,C,C,C
58313,C,C,C,C,C
59015,C,C,C,C,C
59036,C,C,C,C,C
59052,C,C,C,C,C
59059,C,C,C,C,C
59119,C,C,C,C,C
59136,C,C,C,C,C
59202,C,C,C,C,C
59204,C,C,C,C,C
59226,C,C,C,C,C
59266,C,C,C,C,C
59312,C,C,C,C,C
59325,C,C,C,C,C
59345,C,C,C,C,C
59346,C,C,C,C,C
59353,C,C,C,C,C
59390,C,C,C,C,C
59419,C,C,C,C,C
59505,C,C,C,C,C
59538,C,C,C,C,C
59542,C,C,C,C,C
59636,C,C,C,C,C
60004,C,C,C,C,C
60021,C,C,C,C,C
60070,C,C,C,-,C
60071,C,C,C,C,C
60072,C,C,C,C,C
60107,C,C,C,C,C
60124,C,C,C,C,-
60158,C,-,C,C,C
60189,C,C,C,C,C
60206,C,C,C,C,C
60229,C,C,C,C,C
60239,C,C,C,C,C
60308,C,C,C,C,C
60334,C,C,C,C,C
60376,C,C,C,C,C
60434,C,C,C,C,C
60466,C,C,C,C,C
60597,-,-,-,C,C
60598,C,C,C,C,C
60620,C,C,C,C,C
60629,C,C,C,C,C
60635,C,C,C,C,C
61103,C,C,C,C,C
61107,C,C,C,C,C
61117,C,C,C,C,C
61137,C,C,C,C,C
61168,C,C,C,C,C
61199,C,C,C,C,C
61264,C,C,C,C,C
61284,-,-,-,-,C
61425,C,C,C,C,C
61463,C,C,C,C,C
61512,C,C,C,C,C
62082,C,C,C,C,C
62113,C,C,C,C,C
62128,C,C,C,C,C
62175,C,C,C,C,C
62216,C,C,C,C,C
62241,C,C,C,C,C
62263,C,C,C,C,C
62276,C,C,C,C,C
62355,C,C,C,C,C
62356,C,C,C,C,C
62361,C,C,C,C,C
62362,C,C,C,C,C
62405,C,C,C,C,C
62435,C,C,C,C,C
62439,C,C,C,C,C
62511,C,C,C,C,C
62532,C,C,C,C,C
62643,C,C,C,C,C
62664,C,C,C,C,C
62675,C,C,C,C,C
62715,C,C,C,C,C
62729,C,C,C,C,C
62743,C,C,C,C,-
62778,C,C,C,C,C
62816,C,-,C,C,C
62822,C,C,C,C,C
62865,C,C,C,C,C
62902,C,C,C,C,C
63053,C,N,C,C,-
63086,-,-,C,-,-
63111,C,C,C,C,C
63161,-,-,-,C,-
63201,C,C,C,C,C
63242,C,C,C,N,C
63308,C,C,C,C,C
63342,C,C,C,N,C
63362,C,C,C,C,C
63394,C,C,C,C,-
63418,C,C,C,C,C
63437,C,C,C,C,-
63448,C,C,C,N,C
63464,C,C,C,C,C
64009,C,C,C,C,C
64026,C,C,C,C,C
64032,C,C,C,C,C
64041,C,C,C,C,C
64046,C,C,C,C,C
64077,C,C,C,C,C
64134,C,C,C,C,C
64141,C,C,C,C,C
64295,C,C,C,C,C
64337,C,N,C,C,C
64340,C,C,-,C,C
64355,C,C,C,C,C
64399,C,C,C,C,C
64403,C,C,C,C,C
64406,C,C,C,C,C
64442,C,C,C,C,C
64457,C,C,C,C,C
64462,C,N,C,C,C
64472,C,C,C,C,C
64494,C,N,C,C,C
64503,C,N,C,C,C
64507,C,C,C,C,C
65069,C,C,C,C,C
65082,-,-,C,-,C
65118,C,C,C,C,C
65120,C,C,C,C,C
65128,C,C,C,C,C
65129,C,C,C,C,C
65133,C,C,C,C,C
65161,C,C,C,C,C
65238,C,-,C,-,-
65241,-,-,-,C,C
65260,C,C,C,C,C
65272,C,C,C,C,C
65325,C,C,C,C,C
65360,-,C,C,-,C
65379,-,C,-,-,-
65382,C,C,C,C,C
65394,C,C,C,C,C
65411,-,-,-,C,C
65426,C,C,C,C,C
66009,C,C,C,C,N
66018,C,C,C,-,C
66042,C,C,-,C,-
66114,C,C,C,C,C
66205,C,C,C,C,C
66213,C,C,C,C,C
67004,C,C,C,C,C
67032,C,-,C,C,C
67069,C,C,C,C,C
67147,C,C,C,C,C
67189,C,C,C,C,C
67210,C,C,C,C,C
67217,C,C,C,C,C
67237,C,C,C,C,C
67248,C,C,C,C,C
67259,C,C,C,C,C
67283,C,C,C,C,C
67296,C,C,C,C,C
67333,C,C,C,C,C
67400,C,C,C,C,C
67425,C,C,C,C,C
67430,C,C,C,C,C
67443,C,C,C,C,C
67475,-,-,-,-,C
67487,C,C,C,C,C
67507,C,C,C,C,C
67531,C,C,C,-,-
67539,C,C,C,C,C
68006,C,C,C,C,C
68086,C,C,C,C,C
68127,C,C,C,C,C
68132,C,C,C,C,C
68136,C,C,C,C,C
68198,C,C,C,C,C
68215,C,C,C,C,C
68237,C,C,C,C,-
68243,-,C,-,C,C
68307,C,C,C,C,C
69066,C,C,C,C,C
69092,C,C,C,C,C
69134,C,C,C,C,C
69157,C,C,C,C,C
69189,C,C,C,C,C
69259,C,C,C,C,C
69293,C,C,C,C,C
70026,C,C,C,C,C
70106,C,C,C,C,C
70127,C,-,-,-,-
70134,-,C,C,C,-
70236,C,C,C,C,C
70255,C,C,C,C,C
70259,C,C,C,C,C
70302,-,-,C,C,-
70312,C,C,C,C,C
70339,C,C,C,C,C
70387,C,C,C,C,C
70404,C,C,C,C,C
70428,C,C,C,C,C
70429,C,C,C,C,C
70463,C,-,C,N,C
71006,C,C,C,C,C
71018,C,N,N,C,N
71029,N,C,C,C,C
71062,C,C,C,C,C
71067,C,C,C,C,C
71137,C,C,C,C,C
71191,C,C,C,C,C
71206,C,C,C,C,C
71213,C,C,C,C,C
71225,C,C,C,C,C
71227,C,C,C,C,C
04070,C,C,C,C,C
04096,C,C,C,C,C
04110,C,C,C,C,C
04187,-,-,-,C,-
04203,C,-,C,C,C
05122,C,C,C,C,C
05136,C,C,C,C,C
05161,C,C,C,C,C
05177,C,C,C,C,C
06007,C,C,C,C,C
06039,C,C,C,C,C
06047,C,C,C,C,C
06057,C,C,C,C,C
06106,C,C,C,C,C
06122,C,C,C,C,C
06136,C,C,C,C,C
06150,C,C,C,C,C
07008,C,C,C,C,C
07050,C,C,C,C,C
07051,C,C,C,C,C
07071,C,C,C,C,C
07191,C,C,C,C,C
07201,C,C,C,C,C
07202,C,C,C,C,C
07226,-,C,C,C,C
07234,C,C,C,C,C
07238,C,C,C,C,C
07241,C,C,C,C,C
07251,C,C,C,C,C
07254,C,C,C,C,C
07272,C,C,C,C,C
07300,C,C,C,C,C
08033,C,C,C,C,C
08059,C,-,C,C,C
08063,C,C,C,C,C
08066,C,C,C,C,C
08082,C,C,C,C,C
08099,C,C,C,C,C
08155,-,-,-,-,-
08206,C,C,C,C,C
08247,C,C,C,C,-
08271,C,C,C,C,C
08287,C,C,C,C,C
08307,-,C,C,C,C
08314,C,C,C,C,C
08324,C,C,C,C,C
08331,C,C,C,C,C
08378,C,C,C,C,C
08387,C,C,C,C,-
08420,C,C,C,C,C
08472,C,C,C,C,C
08477,C,C,C,C,C
09017,C,C,C,C,-
09039,C,C,C,C,C
09052,C,C,C,C,C
09055,C,C,C,C,-
09066,C,C,N,N,N
09103,C,C,C,C,N
09143,C,C,C,C,C
09148,C,C,C,C,C
09149,C,C,C,C,C
09152,-,-,-,-,C
09158,C,C,C,C,C
09177,C,N,N,N,N
09190,C,C,C,C,C
09235,C,C,C,C,C
09264,C,C,C,N,N
09341,C,C,C,C,C
10032,C,C,C,-,-
10063,C,C,C,C,C
10074,C,C,C,C,C
10094,C,C,C,C,C
10135,C,C,C,C,C
10137,C,-,-,C,-
10153,C,C,C,C,C
10156,C,C,C,C,C
10174,C,C,C,C,C
10217,C,C,C,C,C
10225,C,C,C,C,C
10233,C,C,C,C,C
10260,C,C,C,C,C
10410,-,-,C,C,-
10427,C,-,C,C,-
10428,C,C,C,C,C
10441,C,C,C,C,C
11016,C,-,C,-,C
11027,C,C,C,C,C
11035,C,C,C,-,C
11066,C,C,C,C,C
11177,C,-,C,-,C
11194,C,C,C,C,C
11209,C,-,C,C,C
11216,C,C,C,C,C
11241,C,-,C,C,C
11245,C,-,C,C,C
11279,C,C,C,C,C
36009,C,C,C,C,C
11287,C,-,C,C,-
36010,C,C,C,N,N
11290,C,C,C,C,C
36030,C,C,C,C,C
11305,C,-,C,C,C
36120,C,C,C,C,C
11309,C,-,C,-,C
36154,C,C,C,C,C
11324,C,-,C,C,C
36158,C,C,C,C,C
11343,C,-,-,C,-
36160,C,C,C,C,C
11382,C,C,C,C,C
37045,C,C,C,C,C
11417,C,-,-,C,-
37121,C,C,C,C,C
37129,C,C,C,C,C
37155,C,C,C,C,C
37190,C,C,C,C,C
38003,C,C,C,C,C
38031,C,C,C,-,-
11440,C,C,-,C,-
38036,-,C,-,C,-
12016,C,C,C,C,C
38138,C,C,C,C,C
12071,C,C,C,C,C
38150,C,C,C,C,C
12107,C,C,C,C,C
38217,C,C,C,C,C
12129,C,C,C,C,C
38278,C,C,C,C,C
12188,C,C,C,C,C
38303,C,C,C,C,C
12220,C,C,C,C,C
38319,C,C,C,C,C
12232,C,C,C,C,C
38420,C,C,C,C,C
12241,C,C,C,C,C
38465,C,C,C,C,C
12243,C,C,C,N,C
38468,C,C,C,C,C
12250,C,C,C,C,C
38473,C,C,C,C,C
12265,C,C,C,C,C
38509,C,C,C,C,C
12272,C,C,C,C,C
12284,C,C,C,N,C
12286,C,C,C,C,C
12288,C,C,C,C,C
13005,C,C,C,C,C
13097,C,C,C,C,C
13112,C,C,C,C,C
14019,C,C,C,C,C
14023,C,C,C,C,C
14037,C,C,C,C,C
38542,C,C,C,C,C
38553,C,C,C,C,C
39011,N,C,C,C,C
39020,C,-,-,C,-
39047,C,C,C,C,C
39076,C,C,C,C,C
39114,-,C,-,-,-
39118,C,-,C,-,C
39163,-,C,C,-,-
39168,C,C,C,C,C
39170,N,C,C,C,C
39176,C,C,C,C,C
39185,C,C,C,C,C
39199,C,C,C,C,C
14137,C,C,C,C,C
39202,C,C,C,C,C
14146,C,C,C,C,C
39210,C,C,C,C,C
14166,C,C,C,C,C
39214,C,C,C,C,C
14172,C,C,C,C,C
39236,C,C,C,C,C
14183,C,C,C,C,C
39263,C,C,C,C,C
14193,C,C,C,C,C
39326,C,-,C,-,C
14281,C,C,C,C,C
39392,-,C,C,-,-
14282,C,C,C,C,C
39458,C,C,C,C,C
14291,C,C,C,C,C
39465,C,C,C,C,C
14318,C,C,C,C,C
39511,C,C,C,C,C
14319,C,C,C,C,C
14332,C,C,C,C,C
14335,C,C,C,C,C
14399,C,C,C,C,C
14403,C,C,C,C,C
14458,C,C,C,C,C
14475,C,C,C,C,C
14483,C,C,C,C,C
14496,C,C,C,C,C
14504,C,C,C,C,C
14535,C,C,C,C,C
14542,C,C,C,C,C
14562,C,C,C,C,C
14566,C,C,C,C,C
14589,C,C,C,C,C
14710,C,C,C,C,C
14724,C,C,C,C,C
14756,C,C,C,C,C
15006,C,C,C,C,C
15011,C,C,-,-,-
15021,C,-,-,-,C
40013,C,C,C,C,C
40031,C,C,C,C,C
40072,C,C,C,C,C
40087,C,C,C,C,C
40110,C,C,C,C,C
40119,C,C,C,C,C
40130,C,C,C,C,C
40148,C,C,C,C,C
40166,C,C,C,C,C
40276,C,C,C,C,C
40285,C,C,C,C,C
40304,C,C,C,C,C
40331,C,C,C,C,C
41009,C,C,C,C,C
41034,C,C,C,-,-
41085,C,C,C,C,C
41095,C,C,C,C,C
41124,C,C,C,C,C
15084,C,-,-,C,C
15127,C,C,C,C,C
15132,C,-,-,-,C
15142,N,C,N,C,C
15161,C,-,-,-,C
15199,C,-,-,-,C
16023,C,C,C,C,C
16046,C,C,C,C,C
16069,C,C,C,C,C
16070,C,C,C,C,C
16103,C,C,C,C,C
16169,C,C,C,C,C
16260,C,C,C,C,C
16264,C,C,C,C,C
16366,C,C,C,C,C
41175,C,C,C,C,C
41177,C,C,C,C,C
41226,C,C,C,C,C
41280,C,C,C,C,C
42048,C,C,C,C,C
42072,C,C,C,C,-
42170,C,C,C,C,C
42222,C,C,C,C,C
42330,C,C,C,C,C
43019,C,-,-,C,-
43028,C,-,C,C,-
43031,C,C,C,C,C
43047,C,C,C,C,C
43057,C,C,C,C,C
43087,C,C,C,C,C
43223,C,C,C,C,C
44010,C,C,C,C,C
44051,C,C,C,C,C
44064,C,C,C,C,C
44109,C,C,C,C,C
44141,C,C,C,C,C
44162,C,C,C,C,C
44212,C,C,C,C,C
45030,C,C,C,C,C
